,Population,Children,Age,Income,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Tenure,MonthlyCharge,Bandwidth_GB_Year,Area_Suburban,Area_Urban,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Gender_Male,Gender_Nonbinary,Churn_Yes,Techie_Yes,Contract_One year,Contract_Two Year,Port_modem_Yes,Tablet_Yes,InternetService_Fiber Optic,InternetService_None,Phone_Yes,Multiple_Yes,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,PaperlessBilling_Yes,PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check
5119,4779,1,72,30299.76,11.01782,14,1,0,69.86769,127.4738,6271.675020000001,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0
5120,28929,4,75,61084.32,10.68339,13,0,0,64.37387,182.4653,5700.531807,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0
5121,10720,0,33,11810.84,9.949736999999999,16,1,1,62.76356,124.9781,5361.461661,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0
5122,1536,3,42,12236.83,12.9493,8,0,0,54.55822,235.1372,5638.778543,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0
5123,5600,4,68,49842.25,10.926060000000001,14,1,0,69.71458,142.5007,6444.124341,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1
5124,6694,3,55,62710.74,11.95284,12,0,0,39.234159999999996,137.4392,3529.1726380000005,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
5125,5548,3,21,36747.32,6.172422,5,2,2,44.0309,127.4421,4363.988222,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
5126,35840,0,62,23332.27,12.75014,16,1,1,67.76579,149.9483,5708.957593,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0
5127,12991,6,82,21602.16,5.397724,11,0,0,60.94251,149.9621,5349.831255,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0
5128,1948,3,48,23447.42,6.719403999999999,13,1,0,70.52235,137.4872,5962.4117240000005,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1
5129,6206,4,73,31760.65,7.497455,11,1,0,67.18330999999999,125.0073,5705.2644310000005,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0
5130,3891,4,84,24026.7,7.072617999999999,10,1,0,60.38138000000001,162.4526,5319.773541,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1
5131,2221,0,29,73958.51,10.46924,9,1,1,67.94243,212.6415,6638.7839189999995,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1
5132,0,4,24,35835.58,11.41217,14,1,0,56.69146,162.4526,5261.201726,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,1
5133,1663,4,77,74776.99,12.35944,14,2,0,68.00474,172.4705,6414.916465,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0
5134,923,2,84,24149.71,8.245283,13,1,0,69.91306,172.4885,6343.107984,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0
5135,1242,0,42,43632.29,10.67464,13,1,1,64.1621,252.6378,5940.543417,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0
5136,3697,1,44,31121.82,6.342824,16,1,0,45.45067,107.5286,4017.1269490000004,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1
5137,14710,3,59,46015.65,5.46402,19,5,0,43.29117,139.9678,3946.79376,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0
5138,8339,1,29,65986.37,11.7468,5,2,2,60.93196999999999,245.1283,6199.767982,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,0,1,0
5139,38547,0,63,22376.88,8.561169999999999,9,1,0,58.83809,242.6326,5425.5116100000005,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0
5140,1772,0,40,31429.51,9.708299,12,0,1,61.35426999999999,262.6106,5725.876807,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0
5141,702,3,45,13722.8,8.413749000000001,5,1,0,51.21873,212.6228,5388.100592,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0
5142,26863,2,65,64281.28,5.201543,9,0,1,63.47674,137.4836,5861.996544,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0
5143,739,0,32,42060.33,10.21513,16,1,0,66.45525,174.9581,6311.188879,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0
5144,19461,4,68,29189.81,10.087819999999999,9,1,0,56.12834,147.4783,4805.894692,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0
5145,2033,2,19,30701.55,15.024000000000001,11,0,0,63.656000000000006,197.4945,5807.061171,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0
5146,24780,0,27,15249.68,8.532717,14,0,0,62.70697,104.9781,5707.70468,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5147,0,1,85,9508.97,10.003169999999999,13,0,0,54.09421999999999,160.0013,4658.564203,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0
5148,1020,0,45,17312.0,5.761471,9,0,0,58.89846,129.9621,5579.495808,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0
5149,6,3,57,21485.23,4.034332,12,0,0,63.24097,159.9349,5583.671778,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0
5150,86,1,40,85066.22,11.34395,9,0,0,71.36133000000001,235.1591,6528.295974000001,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,0,1,0
5151,31196,3,64,19114.71,8.644135,9,1,0,52.616859999999996,194.9882,4745.32751,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0
5152,949,1,44,18832.51,14.32986,10,2,1,60.28236,147.4738,5246.867359000001,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0
5153,5429,4,40,44089.97,8.533249,6,0,0,68.6711,184.9785,6192.288654999999,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0
5154,2593,1,33,54211.72,7.529241000000001,13,0,1,65.82455,162.4713,5760.908084000001,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,1
5155,1120,4,51,9410.18,13.677660000000001,19,2,0,50.182959999999994,127.475,4473.615207,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0
5156,2209,3,43,47966.83,7.410372,12,0,3,71.51772,230.1051,6569.215906,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0
5157,15,3,31,34919.68,14.55526,14,1,0,64.62378000000001,257.6513,6689.478561,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1
5158,612,0,49,20849.37,10.8566,18,0,0,68.76541,242.6326,6284.835432,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,1
5159,98,0,44,61704.19,7.0491600000000005,14,0,0,71.34414,104.9643,6361.1427060000005,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
5160,6507,7,71,24971.54,8.938447,15,2,0,49.264340000000004,220.1149,5168.61323,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0
5161,3404,3,43,83924.66,8.806253,11,1,0,70.99221999999999,159.9476,6572.961443,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0
5162,512,0,63,51728.3,14.105839999999999,11,0,1,46.28759,194.9663,4652.212743,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0
5163,2738,2,21,45551.32,9.169596,9,2,1,50.69979,172.4567,4955.912119,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1
5164,3814,1,89,56540.16,6.999282000000001,9,1,0,70.59531,200.1185,6558.022236,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0
5165,738,0,88,42043.47,13.017539999999999,11,1,1,71.17531,172.4441,5997.071735,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0
5166,14026,2,56,19173.1,7.1314850000000005,13,0,4,59.67215,162.4538,5659.522313,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0
5167,5582,3,63,28799.3,5.767712,11,1,0,51.4346,184.967,4639.026778,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0
5168,6428,3,82,14875.78,3.774342,12,2,1,58.67524,194.9525,5616.4671579999995,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,0,1,0
5169,816,0,22,53227.89,14.314879999999999,13,1,0,69.17356,157.4698,5831.590077000001,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0
5170,209,5,51,52233.68,7.356317,11,2,0,63.707809999999995,119.9568,6050.8183659999995,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
5171,59609,0,19,14260.84,8.445707,13,0,1,71.84774,130.0064,6304.298349000001,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0
5172,4518,3,53,26669.32,13.750760000000001,12,2,1,52.55673,127.4738,5059.402086,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0
5173,27613,4,58,33690.02,11.61319,13,0,0,59.29981,240.1149,5527.671776,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,0
5174,11294,0,69,80110.69,7.407723,15,2,0,58.041709999999995,149.9447,5417.4127770000005,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0
5175,16371,0,44,33024.18,11.351469999999999,15,1,0,60.460069999999995,182.4833,5214.689346,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0
5176,722,7,46,26013.93,6.213658000000001,9,0,0,66.76084,162.5007,5953.091281,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0
5177,2249,0,26,91633.01,12.59861,14,0,1,54.97784,262.6106,5202.253182,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,1
5178,469,0,43,22205.18,9.223647,13,1,0,65.82540999999999,230.1051,6010.445763000001,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1
5179,1503,3,52,20052.51,6.789264999999999,11,2,2,62.033030000000004,124.9781,5249.37739,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5180,10951,1,75,16957.75,10.40864,11,2,0,71.57982,117.4835,6044.380838,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0
5181,287,6,52,21008.54,9.382813,9,1,1,40.35625,152.5022,3894.456441,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,1,0
5182,2395,2,28,48983.82,5.233566000000001,12,2,0,66.13511,127.4421,6121.4243799999995,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
5183,68128,3,54,12520.32,11.35495,12,0,1,52.62121,172.4404,5208.79271,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0
5184,227,4,22,35851.6,15.294260000000001,9,2,0,53.962480000000006,137.4684,4946.910016,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1
5185,825,1,20,6594.2,9.316329,11,0,0,67.06371,197.6288,6171.048605,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0
5186,151,4,86,74321.03,11.1117,6,3,1,44.25204,182.4608,3965.422778,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0
5187,58673,0,88,63461.18,10.84728,10,1,1,69.15198000000001,187.4811,6472.755676,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0
5188,22052,0,37,25922.49,9.865503,6,0,1,63.68805,127.4738,5849.296401,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
5189,917,7,60,10026.66,7.4962,11,0,1,64.71871999999999,200.1652,6075.000814,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,1
5190,38267,2,54,7806.55,7.454395,14,0,0,45.274840000000005,137.4872,3843.2286,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1
5191,4083,1,20,25167.86,12.435080000000001,13,2,1,63.058969999999995,255.1372,5932.377939999999,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,0
5192,2057,4,47,38354.6,6.028391,12,2,1,66.61075,147.4421,5828.46448,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
5193,30309,0,47,40906.5,17.27337,7,1,0,66.46762,222.6326,6516.6109719999995,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1
5194,5025,1,43,93721.48,10.80713,12,0,2,67.24501,210.1518,6242.695434,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0
5195,1316,3,31,55913.69,8.341462,13,3,1,59.05164,255.1665,5701.481448,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0
5196,50972,1,29,37830.82,10.931460000000001,17,3,0,58.543440000000004,242.6435,5519.682788,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,0,1
5197,39,2,26,42863.75,9.519547,11,0,1,54.83336,252.62400000000002,5209.371279,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0
5198,1576,1,31,26804.03,10.79225,13,1,0,67.20907,255.1336,6764.539694,0,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,1,1,0,1,1,1,0,0,0
5199,73,3,45,31973.61,4.973668,10,1,0,54.6947,212.6415,5546.135558,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0
5200,1854,1,60,44988.59,10.19477,16,1,1,42.226820000000004,139.9512,4113.33849,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
5201,39,1,22,23388.8,5.480291,15,2,0,66.85703000000001,204.9797,5999.675904,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,0
5202,7790,2,40,60472.35,15.628860000000001,9,0,0,61.73976999999999,179.9794,5399.848703000001,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
5203,514,3,56,27285.93,9.460242,12,0,1,69.53069,204.9797,6086.559502,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,1,1,0,0
5204,3170,3,38,20626.02,10.057839999999999,7,1,0,63.74924,79.97886,5433.040814,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
5205,14210,2,67,78119.96,7.944754,10,0,1,71.76841999999999,127.4421,6455.138761,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5206,48386,0,52,56339.53,11.24743,11,0,0,69.05548,172.4848,6130.392142000001,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0
5207,11949,2,60,9104.94,11.17089,20,1,0,59.01526,182.49,5353.001743,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1
5208,15763,9,18,27120.26,5.733455,11,0,0,71.55341999999999,184.9963,6691.71698,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1
5209,911,2,43,17914.7,10.98961,12,2,0,70.70127,92.48801999999999,5877.534771,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
5210,257,0,61,12939.7,8.480499,13,1,0,47.20955,232.6415,4421.565715,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0
5211,124,6,70,9664.08,11.95636,11,0,0,69.16301999999999,149.9378,6448.950870000001,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
5212,15944,3,60,16416.66,4.0696129999999995,9,2,0,69.34472,245.132,6414.954544,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,1,1,0,0,1
5213,293,1,26,23084.24,9.693526,10,3,1,65.28334,114.9728,5529.433476,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1
5214,913,3,31,45747.52,5.898073999999999,10,1,0,56.515319999999996,182.4676,5133.883667,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1
5215,39012,7,50,30988.8,9.021308,8,1,0,46.778,134.9509,4137.953493,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0
5216,5762,3,59,35216.42,11.30515,12,1,0,69.31083000000001,214.9663,6230.661267,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0
5217,902,0,47,31126.75,16.72972,14,2,1,71.03326,169.9378,6079.400361,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0
5218,13789,2,71,5886.98,8.879706,11,1,0,54.0433,265.1283,5114.91266,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,1,1,0,1,0
5219,2135,3,61,54187.79,10.49813,11,0,1,69.28716,182.497,6051.573796,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0
5220,18042,1,45,78750.79,6.908099000000001,14,0,1,64.91343,160.0122,5617.036978,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1
5221,11396,3,22,19269.56,11.996260000000001,12,1,1,55.2288,242.6143,5260.656937,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0
5222,2186,2,82,23264.27,12.08807,15,0,1,67.49846,252.62400000000002,6063.51865,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0,0,1
5223,287,0,48,18706.57,11.53278,18,1,3,66.09921999999999,144.9889,6192.147247999999,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1
5224,489,0,73,71035.64,10.29175,13,0,0,53.09491,139.965,4928.976354,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0
5225,40752,0,32,33132.71,11.94581,15,2,0,60.89236,152.4579,5879.484066,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0
5226,8230,1,73,43155.28,8.759466999999999,13,2,1,68.3703,169.9378,5802.915462,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0
5227,518,0,84,9285.81,8.965114999999999,15,2,0,49.67201,127.475,4118.129556,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0
5228,25091,0,32,12685.22,12.61882,9,0,1,67.97010999999999,220.1323,6213.398927,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0
5229,5375,3,72,10507.86,13.35731,12,0,0,56.99989,175.1331,5143.531186,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0
5230,17208,9,58,61921.51,14.03725,11,4,2,46.33817,149.9621,4324.223957,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
5231,21738,10,59,12642.1,10.83426,13,2,2,60.169619999999995,139.9816,5626.09355,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0
5232,1460,10,39,10098.02,14.93874,17,1,0,66.62742,124.9643,5885.410472,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
5233,92,3,77,50725.09,7.418985,20,4,0,65.28157,150.0208,5674.734009000001,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0
5234,122,2,85,25381.91,13.05308,18,2,0,61.739340000000006,152.509,5429.301177,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0
5235,2093,5,37,47101.05,8.136004,11,1,1,71.52864,114.9728,6210.519966,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0
5236,13715,2,84,83714.17,13.31206,15,1,0,59.59391,172.4848,5311.784514,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1
5237,2216,0,78,14281.24,13.14435,7,1,0,50.09799,219.9902,4582.182243,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1
5238,5733,5,89,85041.89,13.66314,13,2,0,67.60865,252.6378,6222.773491,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0
5239,160,2,61,70236.87,12.8524,11,0,0,66.08159,235.1417,6457.917933,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1
5240,723,1,38,32537.12,9.195188,14,0,0,69.55373,94.97283,6253.491089,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0
5241,1134,3,36,12746.57,4.440377,11,0,0,48.92152,172.4579,4517.31047,0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,1,1,0,1,0,1,1,0,0
5242,865,1,85,29898.21,5.247803,8,0,1,57.37611,149.9447,5341.20171,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1
5243,13265,2,23,26100.78,12.59805,13,3,0,71.30457,162.4676,6754.62207,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1
5244,1096,0,53,17127.79,7.827217999999999,12,1,0,37.459990000000005,210.1051,4019.898568,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0
5245,61850,1,19,55417.55,9.331595,9,2,0,69.22588,257.6549,6516.163879,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0
5246,7785,0,32,49730.51,8.49151,13,0,0,54.91169,235.1372,5655.227579,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,0,1,0,0
5247,737,9,57,20111.05,14.077129999999999,18,2,0,59.99095,147.4421,5407.188993,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
5248,8038,4,23,59388.85,9.690484,14,2,0,65.28829,210.1051,6521.587044,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0
5249,17732,2,64,12673.03,13.550139999999999,9,3,0,53.91548,192.4705,4745.745988000001,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0
5250,236,0,62,58388.73,11.496319999999999,10,2,0,46.23768,182.4676,4144.818142,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
5251,767,4,20,47122.74,9.060578999999999,16,0,0,68.94384000000001,255.1555,6555.766575,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0
5252,524,3,43,36586.61,12.6855,16,1,1,67.75237,179.9656,5832.634128,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0
5253,11816,1,77,38413.81,10.851339999999999,9,3,2,67.55256999999999,129.9598,6121.333453,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5254,224,3,75,46120.24,10.23789,13,1,0,55.815819999999995,167.4564,4745.339554,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0
