,Population,Children,Age,Income,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Tenure,Bandwidth_GB_Year,Area_Suburban,Area_Urban,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Gender_Male,Gender_Nonbinary,Churn_Yes,Techie_Yes,Contract_One year,Contract_Two Year,Port_modem_Yes,Tablet_Yes,InternetService_Fiber Optic,InternetService_None,Phone_Yes,Multiple_Yes,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,PaperlessBilling_Yes,PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check
9700,4154,2,88,45179.37,11.547789999999999,12,1,0,49.161120000000004,4293.055528,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0
7296,979,2,41,43271.39,6.444829,11,1,0,59.53825,5934.1799,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0
1746,13553,0,79,56096.93,12.55721923,22,0,0,13.28713487,1606.8472279999999,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1,1,0,0,0
5161,3404,3,43,83924.66,8.806253,11,1,0,70.99221999999999,6572.961443,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0
5541,19669,0,76,27666.82,8.180153,12,2,0,52.41441,4831.531789,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0
2332,12389,1,60,59560.13,7.614453999999999,13,2,0,8.970035000000001,1760.757293,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0
7201,21895,0,75,65841.25,8.914900999999999,14,1,0,54.04994,4956.725532,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0
2026,0,1,44,61142.96,9.643592,15,2,0,4.510318,1068.481652,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
1777,167,2,46,27219.87,13.29565706,17,0,0,4.576705489,703.2651222999999,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,0
7630,332,2,45,13471.14,13.8318,16,1,1,68.52600000000001,6335.6753340000005,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0
4082,35952,2,50,20655.49,6.5440830000000005,18,1,0,1.6900259999999998,1030.22533,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0
9634,840,1,82,70308.97,13.827860000000001,15,0,2,71.4569,6112.430745000001,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0
9171,9230,1,32,39798.55,8.226942999999999,12,1,0,63.850559999999994,5731.179040999999,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0
1324,26182,0,88,35108.41,14.54049442,8,0,1,2.967533379,525.3069851,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0
2537,32572,2,64,23000.55,5.6162,10,1,2,1.025579,570.4516207,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0
895,5935,0,55,125002.34,4.937247087,14,0,0,3.5052355260000003,596.3449707000001,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0
835,24416,0,47,51909.42,10.13282402,11,0,0,1.532973151,720.5035962000001,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0
2764,1554,4,29,23676.96,8.343598,15,0,1,1.201025,540.3210772000001,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0
5366,3592,0,30,25898.82,9.994627000000001,17,1,0,62.101569999999995,6246.585167,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0
8834,920,0,77,8167.63,11.78919,10,0,0,71.59439,6018.175438,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0
6366,21750,0,47,19153.88,11.56957,14,0,3,57.186659999999996,5195.500799,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1
5211,124,6,70,9664.08,11.95636,11,0,0,69.16301999999999,6448.950870000001,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
7005,2963,0,36,30140.83,14.502429999999999,10,1,1,66.52549,5942.591122,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0
3294,1369,1,72,43457.22,7.186131,12,0,0,8.322733,831.9969597,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1
8758,16062,2,42,83829.32,8.890323,9,0,0,64.25291,6001.002897,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0
7059,3519,1,18,46074.13,13.31621,10,0,0,65.11213000000001,6207.037282,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
8959,268,2,46,25861.04,9.937000000000001,14,1,0,69.72684,5950.964540999999,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
6305,17801,3,29,48607.71,9.403607000000001,12,1,1,53.18909,5095.592017,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0
1601,34945,3,51,34722.76,9.013658897000001,12,0,1,7.521160625,1039.74162,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0
412,2338,0,25,20801.9,9.886595026,13,0,0,4.156887945,500.4406927,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1908,4035,1,25,152172.92,8.00560869,15,3,0,3.3900527019999998,1022.519614,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0
4322,8979,4,81,46472.71,9.487624,17,1,0,13.611479999999998,2072.299479,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1
2041,2145,1,84,43121.53,13.33801,12,0,1,8.716735,783.3606694,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0
7834,300,1,52,26270.48,8.541153999999999,11,0,0,59.14141,5940.651428,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,0,0,1
2378,27525,2,47,38886.05,13.56065,18,2,0,2.9925889999999997,812.2973605000001,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
3827,680,1,40,16230.41,11.35369,10,1,0,18.597520000000003,2264.2524120000003,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
5604,3966,1,59,50308.74,16.29437,9,1,0,68.83272,5722.009817,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0
4526,422,0,59,15840.4,7.194450999999999,13,1,0,1.692565,1015.4604509999999,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0
3985,21319,3,76,189938.4,8.208604,12,1,0,6.8333639999999995,798.557141,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0
5474,1714,8,27,57922.83,12.67625,9,1,0,66.10268,6641.027483,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,1
472,22,2,34,13378.22,11.56147327,15,3,0,4.135515169,776.4780764999999,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1
5254,224,3,75,46120.24,10.23789,13,1,0,55.815819999999995,4745.339554,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0
3108,2171,1,28,15539.98,10.547410000000001,11,0,0,9.272039999999999,1728.999287,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0
3233,3802,1,57,19275.26,9.852096000000001,7,1,0,8.664975,957.1118872999999,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0
4341,1204,2,52,42523.79,10.2902,11,1,0,12.125010000000001,1419.040968,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0
6709,8006,1,64,2884.7,6.561253,13,0,1,58.04416,5905.391088,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,0,0,1
3598,4747,2,20,35764.01,11.36004,13,0,0,8.642257,1553.215778,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,1
9497,80,0,30,74742.53,10.0151,7,1,0,55.81802,5071.720337,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0
3647,2216,2,21,71254.24,11.302999999999999,11,1,1,20.87125,2441.9115070000003,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0
3733,845,5,65,55714.69,14.177979999999998,9,2,0,7.488397999999999,1236.012715,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0
3565,24463,2,61,57341.94,10.8713,13,0,1,9.396957,1701.75372,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,0
2925,141,8,60,20537.04,10.19137,12,1,1,10.7668,1412.381474,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,1,0,0,1
91,15210,0,63,41656.53,15.19664016,9,1,0,13.85488928,2138.107161,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1
4112,26556,0,61,43528.14,8.861688000000001,12,0,0,2.54657,576.7539469,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1
7811,30305,0,49,38524.15,7.3642,11,1,0,41.27155,3550.8272479999996,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0
8941,5256,1,30,76930.11,13.04428,11,0,0,69.44504,6538.750068,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0
6580,3908,9,88,100224.4,11.35857,11,0,0,52.29776,4680.412054,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1
5822,11333,0,21,9572.9,7.144953,12,0,0,60.04073,5174.273895,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
1991,10587,3,30,56817.96,11.02277295,17,2,0,5.412980331,937.3165462000002,0,1,0,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1,1,0,0
3110,1560,2,59,75961.5,8.804879,18,0,0,2.320115,877.5328489,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
9353,239,1,78,29515.26,7.897277000000001,14,2,0,60.04586,5509.232295000001,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0
243,13,1,64,118022.06,6.09060584,11,2,0,14.20349453,1947.7853,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0
9216,0,1,63,85694.68,11.901769999999999,8,0,0,53.27554,5088.812303,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0
9268,2813,3,46,48719.4,11.49116,9,3,0,69.84899,6433.080677,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,0
5513,802,0,64,16836.27,6.238726,13,3,0,55.0447,4727.689294,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0
6499,424,1,67,48134.77,10.84393,18,1,1,66.38880999999999,6008.7070619999995,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0
1857,30688,3,52,46272.07,10.93180592,12,1,0,3.857491515,939.8765686,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0
1297,1069,3,74,135171.31,4.789435489,10,0,0,7.273510936,677.1757219,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0
9685,1236,1,21,118340.8,10.53369,18,1,1,58.53134,5831.502124000001,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0
8677,2889,1,35,10149.33,14.078289999999999,12,0,0,49.91708,4620.120318,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1
7912,1331,4,51,44318.03,10.71884,12,2,0,49.88118,4361.159098,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0
1287,876,1,55,54981.51,15.09456492,12,0,1,1.1567197009999999,358.4232611,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0
4336,2074,1,22,96925.17,7.284511,19,2,0,21.42226,2520.7202829999997,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0
2934,55,4,39,23502.47,10.653410000000001,11,0,1,4.278907,822.5599232999999,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0
4092,245,1,63,11247.62,10.35743,13,1,2,9.062033,1116.289401,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1
5218,13789,2,71,5886.98,8.879706,11,1,0,54.0433,5114.91266,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,1,1,0,1,0
3949,926,1,53,7162.12,10.19024,12,0,0,11.9008,991.6569517999999,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
7802,518,2,36,23960.61,8.549102,14,1,0,55.505,4885.896119,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
8091,10810,0,19,15231.39,12.29465,15,3,1,64.87595999999999,5989.298293,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
8182,481,1,76,61256.1,10.13592,8,3,1,56.03541,4869.168543,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0
8113,6638,0,64,83910.59,11.168560000000001,11,1,0,60.1541,4882.901543,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
989,22738,0,38,25593.92,13.85111325,16,2,1,6.069124406,732.3533606000001,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1
508,2144,1,22,21278.71,13.24354261,7,1,0,1.5341921330000001,736.9303356,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1
2791,610,8,27,12031.44,7.290000999999999,16,3,0,14.636470000000001,2210.4495660000002,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0
8901,38659,7,66,47296.5,10.35811,8,3,0,47.40118,4539.773339,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0
4673,1519,1,46,34489.63,3.445762,17,6,1,3.878332,1006.71226,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
576,3242,0,47,20125.41,8.842692082000001,11,0,0,10.19243185,1277.521575,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0
9648,929,1,45,34957.26,9.221422,14,1,0,40.46026,3693.943211,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0
6439,2114,1,49,47512.7,10.18517,8,1,0,58.707719999999995,5543.326997,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
9612,3155,1,52,47563.06,7.697496000000001,12,2,1,67.50401,5876.563966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1
6535,1045,4,71,53953.4,14.53225,10,1,0,56.7448,5727.284488,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,0,0,0
6822,5058,2,58,14146.98,11.4116,13,2,0,63.99811,5635.275035000001,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0
6769,1052,3,38,53431.67,15.926420000000002,11,2,1,42.34861,4698.517933,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0
8390,335,8,80,25324.77,9.380632,11,1,0,61.70044,6375.589567,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0
1079,460,8,58,59195.65,12.83502533,5,0,0,9.473751367,1477.859712,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1
9117,46995,0,60,21294.13,8.357857000000001,16,1,0,46.12627,4149.822715,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1
7731,35270,1,30,20108.49,11.176860000000001,18,1,0,46.98814,4089.200279,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1
4597,1194,3,20,27558.14,9.700117,10,1,1,2.507107,463.67325610000006,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0
6929,3003,4,75,59169.0,8.338944,11,0,0,66.39976,5642.08073,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0
9919,484,0,32,42691.56,11.364989999999999,11,1,0,65.58919,6364.432003,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0
558,36282,3,83,10818.08,9.011401399,16,0,0,8.874920206,1043.790368,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0
2262,9489,3,26,41037.45,8.003539,11,0,0,19.98033,2261.0457,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0
6956,130,4,22,26278.08,11.43714,11,2,1,40.352759999999996,3836.0816979999995,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1
396,586,1,82,40183.01,10.385318199999999,9,1,0,4.221959275,1342.310858,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0
164,10398,3,34,96382.76,8.580626195,14,0,0,16.00330155,2120.673828,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,1,1,1,0,0,0,1
1642,35457,2,59,83382.41,15.04128691,14,2,0,5.070551439,781.9302227000001,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0
9108,163,2,31,16226.86,6.853036,10,2,3,66.03822,6181.959795000001,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,1,1,0,1,0,0
8295,949,6,26,31716.91,4.068396,16,0,1,54.73234,5514.354742,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0
5044,8501,0,29,7596.94,10.93778,12,0,1,71.37293000000001,6227.163207,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0
2713,40,1,59,11132.31,6.652103,10,2,0,9.328119000000001,1667.732624,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0
2800,34305,2,76,61325.92,10.5802,12,1,0,5.954975,1069.1524570000001,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
2731,266,5,49,39968.02,11.86197,10,0,0,4.213099,839.1770355,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0
3181,12672,0,38,54832.87,12.79698,12,2,0,20.3759,1958.648355,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0
8367,9560,3,35,37955.41,4.545091,12,2,1,54.635909999999996,4951.560917,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0
8305,202,6,88,82535.24,8.10792,12,0,0,69.22914,6261.739568,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0
6529,6917,4,42,6790.51,11.00941,16,1,0,60.538709999999995,5267.174112,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0
4098,6403,4,55,16035.67,2.265527,12,0,0,6.218071,1235.041233,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1
4410,73671,2,51,18970.04,6.212122,14,0,1,13.84934,1456.4221619999998,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1
9846,588,2,64,55774.98,11.44104,14,2,1,49.89893,4503.247213000001,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0
7660,180,0,25,50315.17,11.52103,11,1,0,68.41518,5925.975679,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
4404,0,0,70,17844.64,9.519197,8,1,0,7.465071000000001,1559.606858,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1
2667,414,1,38,32982.82,14.325520000000001,11,1,0,5.25157,1069.1874599999999,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1
7337,50,0,52,142974.0,5.192264,7,1,0,56.811969999999995,5377.598586,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1
1701,6017,3,42,52352.24,7.219910689,8,1,0,4.7599389080000005,897.6280912000001,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0
5680,5869,0,86,44607.35,19.01962,17,1,1,39.13842,3260.745232,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0
2523,767,2,80,16419.87,13.257970000000002,14,1,0,5.142628,1045.919275,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1
3255,5440,0,36,37715.18,10.67816,10,1,0,9.93773,1100.58554,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0
6156,1630,1,59,54797.32,12.12235,10,2,0,63.99841,5909.655057,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0
9880,143,5,36,53473.62,8.033087,8,1,0,44.576879999999996,4575.351511,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1
5631,7302,4,73,32631.96,9.687778,16,0,0,61.848009999999995,5526.487954,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0
8631,1659,1,57,58809.85,6.975702,15,0,2,62.78671,5569.125917,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0
1751,4389,0,21,21786.91,9.777239043,8,1,0,3.319853958,1150.574869,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1
9447,66,1,40,74781.03,13.206029999999998,10,2,0,71.17766,6053.109934,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
6733,867,0,79,67789.18,7.886543,10,1,1,63.178340000000006,5328.678277,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0
3592,1584,7,81,35820.71,7.873264,11,0,2,14.608839999999999,1634.2076710000001,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0
4315,3150,0,38,66409.47,7.716619000000001,9,0,0,1.865935,514.9287886,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1
121,1800,3,44,26130.78,4.539566699,8,2,0,4.799514433,1256.287854,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,0
9130,2409,1,67,27822.24,10.0308,13,2,0,44.834309999999995,4091.156525,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0
353,17007,0,68,122263.81,14.91100172,15,2,0,7.8258453779999995,863.0820861,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0
9120,843,0,43,22246.04,7.605828999999999,14,1,0,60.23311999999999,5280.9213740000005,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1
2483,519,1,64,53517.12,7.405469,16,1,0,14.44636,1572.076515,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0
5538,4351,0,79,38096.62,9.709458,6,2,0,66.17528,5639.931173,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0
1988,5960,1,70,24717.71,10.751109199999998,15,2,1,1.2771361490000002,246.039373,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0
